iso_a0,pais,adm_1_name,ano,mes,agua_basica
ARG,Argentina,BUENOS AIRES,2022,1,99.0414
ARG,Argentina,BUENOS AIRES,2022,2,99.0414
ARG,Argentina,BUENOS AIRES,2022,3,99.0414
ARG,Argentina,BUENOS AIRES,2022,4,99.0414
ARG,Argentina,BUENOS AIRES,2022,5,99.0414
ARG,Argentina,BUENOS AIRES,2022,6,99.0414
ARG,Argentina,BUENOS AIRES,2022,7,99.0414
ARG,Argentina,BUENOS AIRES,2022,8,99.0414
ARG,Argentina,BUENOS AIRES,2022,9,99.0414
ARG,Argentina,BUENOS AIRES,2022,10,99.0414
ARG,Argentina,BUENOS AIRES,2022,11,99.0414
ARG,Argentina,BUENOS AIRES,2022,12,99.0414
ARG,Argentina,BUENOS AIRES,2021,1,99.0414
ARG,Argentina,BUENOS AIRES,2021,2,99.0414
ARG,Argentina,BUENOS AIRES,2021,3,99.0414
ARG,Argentina,BUENOS AIRES,2021,4,99.0414
ARG,Argentina,BUENOS AIRES,2021,5,99.0414
ARG,Argentina,BUENOS AIRES,2021,6,99.0414
ARG,Argentina,BUENOS AIRES,2021,7,99.0414
ARG,Argentina,BUENOS AIRES,2021,8,99.0414
ARG,Argentina,BUENOS AIRES,2021,9,99.0414
ARG,Argentina,BUENOS AIRES,2021,10,99.0414
ARG,Argentina,BUENOS AIRES,2021,11,99.0414
ARG,Argentina,BUENOS AIRES,2021,12,99.0414
ARG,Argentina,BUENOS AIRES,2020,1,99.0414
ARG,Argentina,BUENOS AIRES,2020,2,99.0414
ARG,Argentina,BUENOS AIRES,2020,3,99.0414
ARG,Argentina,BUENOS AIRES,2020,4,99.0414
ARG,Argentina,BUENOS AIRES,2020,5,99.0414
ARG,Argentina,BUENOS AIRES,2020,6,99.0414
ARG,Argentina,BUENOS AIRES,2020,7,99.0414
ARG,Argentina,BUENOS AIRES,2020,8,99.0414
ARG,Argentina,BUENOS AIRES,2020,9,99.0414
ARG,Argentina,BUENOS AIRES,2020,10,99.0414
ARG,Argentina,BUENOS AIRES,2020,11,99.0414
ARG,Argentina,BUENOS AIRES,2020,12,99.0414
ARG,Argentina,BUENOS AIRES,2019,1,99.0414
ARG,Argentina,BUENOS AIRES,2019,2,99.0414
ARG,Argentina,BUENOS AIRES,2019,3,99.0414
ARG,Argentina,BUENOS AIRES,2019,4,99.0414
ARG,Argentina,BUENOS AIRES,2019,5,99.0414
ARG,Argentina,BUENOS AIRES,2019,6,99.0414
ARG,Argentina,BUENOS AIRES,2019,7,99.0414
ARG,Argentina,BUENOS AIRES,2019,8,99.0414
ARG,Argentina,BUENOS AIRES,2019,9,99.0414
ARG,Argentina,BUENOS AIRES,2019,10,99.0414
ARG,Argentina,BUENOS AIRES,2019,11,99.0414
ARG,Argentina,BUENOS AIRES,2019,12,99.0414
ARG,Argentina,BUENOS AIRES,2018,1,99.0414
ARG,Argentina,BUENOS AIRES,2018,2,99.0414
ARG,Argentina,BUENOS AIRES,2018,3,99.0414
ARG,Argentina,BUENOS AIRES,2018,4,99.0414
ARG,Argentina,BUENOS AIRES,2018,5,99.0414
ARG,Argentina,BUENOS AIRES,2018,6,99.0414
ARG,Argentina,BUENOS AIRES,2018,7,99.0414
ARG,Argentina,BUENOS AIRES,2018,8,99.0414
ARG,Argentina,BUENOS AIRES,2018,9,99.0414
ARG,Argentina,BUENOS AIRES,2018,10,99.0414
ARG,Argentina,BUENOS AIRES,2018,11,99.0414
ARG,Argentina,BUENOS AIRES,2018,12,99.0414
ARG,Argentina,BUENOS AIRES,2017,1,99.0414
ARG,Argentina,BUENOS AIRES,2017,2,99.0414
ARG,Argentina,BUENOS AIRES,2017,3,99.0414
ARG,Argentina,BUENOS AIRES,2017,4,99.0414
ARG,Argentina,BUENOS AIRES,2017,5,99.0414
ARG,Argentina,BUENOS AIRES,2017,6,99.0414
ARG,Argentina,BUENOS AIRES,2017,7,99.0414
ARG,Argentina,BUENOS AIRES,2017,8,99.0414
ARG,Argentina,BUENOS AIRES,2017,9,99.0414
ARG,Argentina,BUENOS AIRES,2017,10,99.0414
ARG,Argentina,BUENOS AIRES,2017,11,99.0414
ARG,Argentina,BUENOS AIRES,2017,12,99.0414
ARG,Argentina,BUENOS AIRES,2016,1,99.0414
ARG,Argentina,BUENOS AIRES,2016,2,99.0414
ARG,Argentina,BUENOS AIRES,2016,3,99.0414
ARG,Argentina,BUENOS AIRES,2016,4,99.0414
ARG,Argentina,BUENOS AIRES,2016,5,99.0414
ARG,Argentina,BUENOS AIRES,2016,6,99.0414
ARG,Argentina,BUENOS AIRES,2016,7,99.0414
ARG,Argentina,BUENOS AIRES,2016,8,99.0414
ARG,Argentina,BUENOS AIRES,2016,9,99.0414
ARG,Argentina,BUENOS AIRES,2016,10,99.0414
ARG,Argentina,BUENOS AIRES,2016,11,99.0414
ARG,Argentina,BUENOS AIRES,2016,12,99.0414
ARG,Argentina,BUENOS AIRES,2015,1,98.9823
ARG,Argentina,BUENOS AIRES,2015,2,98.9823
ARG,Argentina,BUENOS AIRES,2015,3,98.9823
ARG,Argentina,BUENOS AIRES,2015,4,98.9823
ARG,Argentina,BUENOS AIRES,2015,5,98.9823
ARG,Argentina,BUENOS AIRES,2015,6,98.9823
ARG,Argentina,BUENOS AIRES,2015,7,98.9823
ARG,Argentina,BUENOS AIRES,2015,8,98.9823
ARG,Argentina,BUENOS AIRES,2015,9,98.9823
ARG,Argentina,BUENOS AIRES,2015,10,98.9823
ARG,Argentina,BUENOS AIRES,2015,11,98.9823
ARG,Argentina,BUENOS AIRES,2015,12,98.9823
ARG,Argentina,BUENOS AIRES,2014,1,98.9232
ARG,Argentina,BUENOS AIRES,2014,2,98.9232
ARG,Argentina,BUENOS AIRES,2014,3,98.9232
ARG,Argentina,BUENOS AIRES,2014,4,98.9232
ARG,Argentina,BUENOS AIRES,2014,5,98.9232
ARG,Argentina,BUENOS AIRES,2014,6,98.9232
ARG,Argentina,BUENOS AIRES,2014,7,98.9232
ARG,Argentina,BUENOS AIRES,2014,8,98.9232
ARG,Argentina,BUENOS AIRES,2014,9,98.9232
ARG,Argentina,BUENOS AIRES,2014,10,98.9232
ARG,Argentina,BUENOS AIRES,2014,11,98.9232
ARG,Argentina,BUENOS AIRES,2014,12,98.9232
ARG,Argentina,CATAMARCA,2022,1,99.0414
ARG,Argentina,CATAMARCA,2022,2,99.0414
ARG,Argentina,CATAMARCA,2022,3,99.0414
ARG,Argentina,CATAMARCA,2022,4,99.0414
ARG,Argentina,CATAMARCA,2022,5,99.0414
ARG,Argentina,CATAMARCA,2022,6,99.0414
ARG,Argentina,CATAMARCA,2022,7,99.0414
ARG,Argentina,CATAMARCA,2022,8,99.0414
ARG,Argentina,CATAMARCA,2022,9,99.0414
ARG,Argentina,CATAMARCA,2022,10,99.0414
ARG,Argentina,CATAMARCA,2022,11,99.0414
ARG,Argentina,CATAMARCA,2022,12,99.0414
ARG,Argentina,CATAMARCA,2021,1,99.0414
ARG,Argentina,CATAMARCA,2021,2,99.0414
ARG,Argentina,CATAMARCA,2021,3,99.0414
ARG,Argentina,CATAMARCA,2021,4,99.0414
ARG,Argentina,CATAMARCA,2021,5,99.0414
ARG,Argentina,CATAMARCA,2021,6,99.0414
ARG,Argentina,CATAMARCA,2021,7,99.0414
ARG,Argentina,CATAMARCA,2021,8,99.0414
ARG,Argentina,CATAMARCA,2021,9,99.0414
ARG,Argentina,CATAMARCA,2021,10,99.0414
ARG,Argentina,CATAMARCA,2021,11,99.0414
ARG,Argentina,CATAMARCA,2021,12,99.0414
ARG,Argentina,CATAMARCA,2020,1,99.0414
ARG,Argentina,CATAMARCA,2020,2,99.0414
ARG,Argentina,CATAMARCA,2020,3,99.0414
ARG,Argentina,CATAMARCA,2020,4,99.0414
ARG,Argentina,CATAMARCA,2020,5,99.0414
ARG,Argentina,CATAMARCA,2020,6,99.0414
ARG,Argentina,CATAMARCA,2020,7,99.0414
ARG,Argentina,CATAMARCA,2020,8,99.0414
ARG,Argentina,CATAMARCA,2020,9,99.0414
ARG,Argentina,CATAMARCA,2020,10,99.0414
ARG,Argentina,CATAMARCA,2020,11,99.0414
ARG,Argentina,CATAMARCA,2020,12,99.0414
ARG,Argentina,CATAMARCA,2019,1,99.0414
ARG,Argentina,CATAMARCA,2019,2,99.0414
ARG,Argentina,CATAMARCA,2019,3,99.0414
ARG,Argentina,CATAMARCA,2019,4,99.0414
ARG,Argentina,CATAMARCA,2019,5,99.0414
ARG,Argentina,CATAMARCA,2019,6,99.0414
ARG,Argentina,CATAMARCA,2019,7,99.0414
ARG,Argentina,CATAMARCA,2019,8,99.0414
ARG,Argentina,CATAMARCA,2019,9,99.0414
ARG,Argentina,CATAMARCA,2019,10,99.0414
ARG,Argentina,CATAMARCA,2019,11,99.0414
ARG,Argentina,CATAMARCA,2019,12,99.0414
ARG,Argentina,CATAMARCA,2018,1,99.0414
ARG,Argentina,CATAMARCA,2018,2,99.0414
ARG,Argentina,CATAMARCA,2018,3,99.0414
ARG,Argentina,CATAMARCA,2018,4,99.0414
ARG,Argentina,CATAMARCA,2018,5,99.0414
ARG,Argentina,CATAMARCA,2018,6,99.0414
ARG,Argentina,CATAMARCA,2018,7,99.0414
ARG,Argentina,CATAMARCA,2018,8,99.0414
ARG,Argentina,CATAMARCA,2018,9,99.0414
ARG,Argentina,CATAMARCA,2018,10,99.0414
ARG,Argentina,CATAMARCA,2018,11,99.0414
ARG,Argentina,CATAMARCA,2018,12,99.0414
ARG,Argentina,CATAMARCA,2017,1,99.0414
ARG,Argentina,CATAMARCA,2017,2,99.0414
ARG,Argentina,CATAMARCA,2017,3,99.0414
ARG,Argentina,CATAMARCA,2017,4,99.0414
ARG,Argentina,CATAMARCA,2017,5,99.0414
ARG,Argentina,CATAMARCA,2017,6,99.0414
ARG,Argentina,CATAMARCA,2017,7,99.0414
ARG,Argentina,CATAMARCA,2017,8,99.0414
ARG,Argentina,CATAMARCA,2017,9,99.0414
ARG,Argentina,CATAMARCA,2017,10,99.0414
ARG,Argentina,CATAMARCA,2017,11,99.0414
ARG,Argentina,CATAMARCA,2017,12,99.0414
ARG,Argentina,CATAMARCA,2016,1,99.0414
ARG,Argentina,CATAMARCA,2016,2,99.0414
ARG,Argentina,CATAMARCA,2016,3,99.0414
ARG,Argentina,CATAMARCA,2016,4,99.0414
ARG,Argentina,CATAMARCA,2016,5,99.0414
ARG,Argentina,CATAMARCA,2016,6,99.0414
ARG,Argentina,CATAMARCA,2016,7,99.0414
ARG,Argentina,CATAMARCA,2016,8,99.0414
ARG,Argentina,CATAMARCA,2016,9,99.0414
ARG,Argentina,CATAMARCA,2016,10,99.0414
ARG,Argentina,CATAMARCA,2016,11,99.0414
ARG,Argentina,CATAMARCA,2016,12,99.0414
ARG,Argentina,CATAMARCA,2015,1,98.9823
ARG,Argentina,CATAMARCA,2015,2,98.9823
ARG,Argentina,CATAMARCA,2015,3,98.9823
ARG,Argentina,CATAMARCA,2015,4,98.9823
ARG,Argentina,CATAMARCA,2015,5,98.9823
ARG,Argentina,CATAMARCA,2015,6,98.9823
ARG,Argentina,CATAMARCA,2015,7,98.9823
ARG,Argentina,CATAMARCA,2015,8,98.9823
ARG,Argentina,CATAMARCA,2015,9,98.9823
ARG,Argentina,CATAMARCA,2015,10,98.9823
ARG,Argentina,CATAMARCA,2015,11,98.9823
ARG,Argentina,CATAMARCA,2015,12,98.9823
ARG,Argentina,CATAMARCA,2014,1,98.9232
ARG,Argentina,CATAMARCA,2014,2,98.9232
ARG,Argentina,CATAMARCA,2014,3,98.9232
ARG,Argentina,CATAMARCA,2014,4,98.9232
ARG,Argentina,CATAMARCA,2014,5,98.9232
ARG,Argentina,CATAMARCA,2014,6,98.9232
ARG,Argentina,CATAMARCA,2014,7,98.9232
ARG,Argentina,CATAMARCA,2014,8,98.9232
ARG,Argentina,CATAMARCA,2014,9,98.9232
ARG,Argentina,CATAMARCA,2014,10,98.9232
ARG,Argentina,CATAMARCA,2014,11,98.9232
ARG,Argentina,CATAMARCA,2014,12,98.9232
ARG,Argentina,CHACO,2022,1,99.0414
ARG,Argentina,CHACO,2022,2,99.0414
ARG,Argentina,CHACO,2022,3,99.0414
ARG,Argentina,CHACO,2022,4,99.0414
ARG,Argentina,CHACO,2022,5,99.0414
ARG,Argentina,CHACO,2022,6,99.0414
ARG,Argentina,CHACO,2022,7,99.0414
ARG,Argentina,CHACO,2022,8,99.0414
ARG,Argentina,CHACO,2022,9,99.0414
ARG,Argentina,CHACO,2022,10,99.0414
ARG,Argentina,CHACO,2022,11,99.0414
ARG,Argentina,CHACO,2022,12,99.0414
ARG,Argentina,CHACO,2021,1,99.0414
ARG,Argentina,CHACO,2021,2,99.0414
ARG,Argentina,CHACO,2021,3,99.0414
ARG,Argentina,CHACO,2021,4,99.0414
ARG,Argentina,CHACO,2021,5,99.0414
ARG,Argentina,CHACO,2021,6,99.0414
ARG,Argentina,CHACO,2021,7,99.0414
ARG,Argentina,CHACO,2021,8,99.0414
ARG,Argentina,CHACO,2021,9,99.0414
ARG,Argentina,CHACO,2021,10,99.0414
ARG,Argentina,CHACO,2021,11,99.0414
ARG,Argentina,CHACO,2021,12,99.0414
ARG,Argentina,CHACO,2020,1,99.0414
ARG,Argentina,CHACO,2020,2,99.0414
ARG,Argentina,CHACO,2020,3,99.0414
ARG,Argentina,CHACO,2020,4,99.0414
ARG,Argentina,CHACO,2020,5,99.0414
ARG,Argentina,CHACO,2020,6,99.0414
ARG,Argentina,CHACO,2020,7,99.0414
ARG,Argentina,CHACO,2020,8,99.0414
ARG,Argentina,CHACO,2020,9,99.0414
ARG,Argentina,CHACO,2020,10,99.0414
ARG,Argentina,CHACO,2020,11,99.0414
ARG,Argentina,CHACO,2020,12,99.0414
ARG,Argentina,CHACO,2019,1,99.0414
ARG,Argentina,CHACO,2019,2,99.0414
ARG,Argentina,CHACO,2019,3,99.0414
ARG,Argentina,CHACO,2019,4,99.0414
ARG,Argentina,CHACO,2019,5,99.0414
ARG,Argentina,CHACO,2019,6,99.0414
ARG,Argentina,CHACO,2019,7,99.0414
ARG,Argentina,CHACO,2019,8,99.0414
ARG,Argentina,CHACO,2019,9,99.0414
ARG,Argentina,CHACO,2019,10,99.0414
ARG,Argentina,CHACO,2019,11,99.0414
ARG,Argentina,CHACO,2019,12,99.0414
ARG,Argentina,CHACO,2018,1,99.0414
ARG,Argentina,CHACO,2018,2,99.0414
ARG,Argentina,CHACO,2018,3,99.0414
ARG,Argentina,CHACO,2018,4,99.0414
ARG,Argentina,CHACO,2018,5,99.0414
ARG,Argentina,CHACO,2018,6,99.0414
ARG,Argentina,CHACO,2018,7,99.0414
ARG,Argentina,CHACO,2018,8,99.0414
ARG,Argentina,CHACO,2018,9,99.0414
ARG,Argentina,CHACO,2018,10,99.0414
ARG,Argentina,CHACO,2018,11,99.0414
ARG,Argentina,CHACO,2018,12,99.0414
ARG,Argentina,CHACO,2017,1,99.0414
ARG,Argentina,CHACO,2017,2,99.0414
ARG,Argentina,CHACO,2017,3,99.0414
ARG,Argentina,CHACO,2017,4,99.0414
ARG,Argentina,CHACO,2017,5,99.0414
ARG,Argentina,CHACO,2017,6,99.0414
ARG,Argentina,CHACO,2017,7,99.0414
ARG,Argentina,CHACO,2017,8,99.0414
ARG,Argentina,CHACO,2017,9,99.0414
ARG,Argentina,CHACO,2017,10,99.0414
ARG,Argentina,CHACO,2017,11,99.0414
ARG,Argentina,CHACO,2017,12,99.0414
ARG,Argentina,CHACO,2016,1,99.0414
ARG,Argentina,CHACO,2016,2,99.0414
ARG,Argentina,CHACO,2016,3,99.0414
ARG,Argentina,CHACO,2016,4,99.0414
ARG,Argentina,CHACO,2016,5,99.0414
ARG,Argentina,CHACO,2016,6,99.0414
ARG,Argentina,CHACO,2016,7,99.0414
ARG,Argentina,CHACO,2016,8,99.0414
ARG,Argentina,CHACO,2016,9,99.0414
ARG,Argentina,CHACO,2016,10,99.0414
ARG,Argentina,CHACO,2016,11,99.0414
ARG,Argentina,CHACO,2016,12,99.0414
ARG,Argentina,CHACO,2015,1,98.9823
ARG,Argentina,CHACO,2015,2,98.9823
ARG,Argentina,CHACO,2015,3,98.9823
ARG,Argentina,CHACO,2015,4,98.9823
ARG,Argentina,CHACO,2015,5,98.9823
ARG,Argentina,CHACO,2015,6,98.9823
ARG,Argentina,CHACO,2015,7,98.9823
ARG,Argentina,CHACO,2015,8,98.9823
ARG,Argentina,CHACO,2015,9,98.9823
ARG,Argentina,CHACO,2015,10,98.9823
ARG,Argentina,CHACO,2015,11,98.9823
ARG,Argentina,CHACO,2015,12,98.9823
ARG,Argentina,CHACO,2014,1,98.9232
ARG,Argentina,CHACO,2014,2,98.9232
ARG,Argentina,CHACO,2014,3,98.9232
ARG,Argentina,CHACO,2014,4,98.9232
ARG,Argentina,CHACO,2014,5,98.9232
ARG,Argentina,CHACO,2014,6,98.9232
ARG,Argentina,CHACO,2014,7,98.9232
ARG,Argentina,CHACO,2014,8,98.9232
ARG,Argentina,CHACO,2014,9,98.9232
ARG,Argentina,CHACO,2014,10,98.9232
ARG,Argentina,CHACO,2014,11,98.9232
ARG,Argentina,CHACO,2014,12,98.9232
ARG,Argentina,CORDOBA,2022,1,99.0414
ARG,Argentina,CORDOBA,2022,2,99.0414
ARG,Argentina,CORDOBA,2022,3,99.0414
ARG,Argentina,CORDOBA,2022,4,99.0414
ARG,Argentina,CORDOBA,2022,5,99.0414
ARG,Argentina,CORDOBA,2022,6,99.0414
ARG,Argentina,CORDOBA,2022,7,99.0414
ARG,Argentina,CORDOBA,2022,8,99.0414
ARG,Argentina,CORDOBA,2022,9,99.0414
ARG,Argentina,CORDOBA,2022,10,99.0414
ARG,Argentina,CORDOBA,2022,11,99.0414
ARG,Argentina,CORDOBA,2022,12,99.0414
ARG,Argentina,CORDOBA,2021,1,99.0414
ARG,Argentina,CORDOBA,2021,2,99.0414
ARG,Argentina,CORDOBA,2021,3,99.0414
ARG,Argentina,CORDOBA,2021,4,99.0414
ARG,Argentina,CORDOBA,2021,5,99.0414
ARG,Argentina,CORDOBA,2021,6,99.0414
ARG,Argentina,CORDOBA,2021,7,99.0414
ARG,Argentina,CORDOBA,2021,8,99.0414
ARG,Argentina,CORDOBA,2021,9,99.0414
ARG,Argentina,CORDOBA,2021,10,99.0414
ARG,Argentina,CORDOBA,2021,11,99.0414
ARG,Argentina,CORDOBA,2021,12,99.0414
ARG,Argentina,CORDOBA,2020,1,99.0414
ARG,Argentina,CORDOBA,2020,2,99.0414
ARG,Argentina,CORDOBA,2020,3,99.0414
ARG,Argentina,CORDOBA,2020,4,99.0414
ARG,Argentina,CORDOBA,2020,5,99.0414
ARG,Argentina,CORDOBA,2020,6,99.0414
ARG,Argentina,CORDOBA,2020,7,99.0414
ARG,Argentina,CORDOBA,2020,8,99.0414
ARG,Argentina,CORDOBA,2020,9,99.0414
ARG,Argentina,CORDOBA,2020,10,99.0414
ARG,Argentina,CORDOBA,2020,11,99.0414
ARG,Argentina,CORDOBA,2020,12,99.0414
ARG,Argentina,CORDOBA,2019,1,99.0414
ARG,Argentina,CORDOBA,2019,2,99.0414
ARG,Argentina,CORDOBA,2019,3,99.0414
ARG,Argentina,CORDOBA,2019,4,99.0414
ARG,Argentina,CORDOBA,2019,5,99.0414
ARG,Argentina,CORDOBA,2019,6,99.0414
ARG,Argentina,CORDOBA,2019,7,99.0414
ARG,Argentina,CORDOBA,2019,8,99.0414
ARG,Argentina,CORDOBA,2019,9,99.0414
ARG,Argentina,CORDOBA,2019,10,99.0414
ARG,Argentina,CORDOBA,2019,11,99.0414
ARG,Argentina,CORDOBA,2019,12,99.0414
ARG,Argentina,CORDOBA,2018,1,99.0414
ARG,Argentina,CORDOBA,2018,2,99.0414
ARG,Argentina,CORDOBA,2018,3,99.0414
ARG,Argentina,CORDOBA,2018,4,99.0414
ARG,Argentina,CORDOBA,2018,5,99.0414
ARG,Argentina,CORDOBA,2018,6,99.0414
ARG,Argentina,CORDOBA,2018,7,99.0414
ARG,Argentina,CORDOBA,2018,8,99.0414
ARG,Argentina,CORDOBA,2018,9,99.0414
ARG,Argentina,CORDOBA,2018,10,99.0414
ARG,Argentina,CORDOBA,2018,11,99.0414
ARG,Argentina,CORDOBA,2018,12,99.0414
ARG,Argentina,CORDOBA,2017,1,99.0414
ARG,Argentina,CORDOBA,2017,2,99.0414
ARG,Argentina,CORDOBA,2017,3,99.0414
ARG,Argentina,CORDOBA,2017,4,99.0414
ARG,Argentina,CORDOBA,2017,5,99.0414
ARG,Argentina,CORDOBA,2017,6,99.0414
ARG,Argentina,CORDOBA,2017,7,99.0414
ARG,Argentina,CORDOBA,2017,8,99.0414
ARG,Argentina,CORDOBA,2017,9,99.0414
ARG,Argentina,CORDOBA,2017,10,99.0414
ARG,Argentina,CORDOBA,2017,11,99.0414
ARG,Argentina,CORDOBA,2017,12,99.0414
ARG,Argentina,CORDOBA,2016,1,99.0414
ARG,Argentina,CORDOBA,2016,2,99.0414
ARG,Argentina,CORDOBA,2016,3,99.0414
ARG,Argentina,CORDOBA,2016,4,99.0414
ARG,Argentina,CORDOBA,2016,5,99.0414
ARG,Argentina,CORDOBA,2016,6,99.0414
ARG,Argentina,CORDOBA,2016,7,99.0414
ARG,Argentina,CORDOBA,2016,8,99.0414
ARG,Argentina,CORDOBA,2016,9,99.0414
ARG,Argentina,CORDOBA,2016,10,99.0414
ARG,Argentina,CORDOBA,2016,11,99.0414
ARG,Argentina,CORDOBA,2016,12,99.0414
ARG,Argentina,CORDOBA,2015,1,98.9823
ARG,Argentina,CORDOBA,2015,2,98.9823
ARG,Argentina,CORDOBA,2015,3,98.9823
ARG,Argentina,CORDOBA,2015,4,98.9823
ARG,Argentina,CORDOBA,2015,5,98.9823
ARG,Argentina,CORDOBA,2015,6,98.9823
ARG,Argentina,CORDOBA,2015,7,98.9823
ARG,Argentina,CORDOBA,2015,8,98.9823
ARG,Argentina,CORDOBA,2015,9,98.9823
ARG,Argentina,CORDOBA,2015,10,98.9823
ARG,Argentina,CORDOBA,2015,11,98.9823
ARG,Argentina,CORDOBA,2015,12,98.9823
ARG,Argentina,CORDOBA,2014,1,98.9232
ARG,Argentina,CORDOBA,2014,2,98.9232
ARG,Argentina,CORDOBA,2014,3,98.9232
ARG,Argentina,CORDOBA,2014,4,98.9232
ARG,Argentina,CORDOBA,2014,5,98.9232
ARG,Argentina,CORDOBA,2014,6,98.9232
ARG,Argentina,CORDOBA,2014,7,98.9232
ARG,Argentina,CORDOBA,2014,8,98.9232
ARG,Argentina,CORDOBA,2014,9,98.9232
ARG,Argentina,CORDOBA,2014,10,98.9232
ARG,Argentina,CORDOBA,2014,11,98.9232
ARG,Argentina,CORDOBA,2014,12,98.9232
ARG,Argentina,CORRIENTES,2022,1,99.0414
ARG,Argentina,CORRIENTES,2022,2,99.0414
ARG,Argentina,CORRIENTES,2022,3,99.0414
ARG,Argentina,CORRIENTES,2022,4,99.0414
ARG,Argentina,CORRIENTES,2022,5,99.0414
ARG,Argentina,CORRIENTES,2022,6,99.0414
ARG,Argentina,CORRIENTES,2022,7,99.0414
ARG,Argentina,CORRIENTES,2022,8,99.0414
ARG,Argentina,CORRIENTES,2022,9,99.0414
ARG,Argentina,CORRIENTES,2022,10,99.0414
ARG,Argentina,CORRIENTES,2022,11,99.0414
ARG,Argentina,CORRIENTES,2022,12,99.0414
ARG,Argentina,CORRIENTES,2021,1,99.0414
ARG,Argentina,CORRIENTES,2021,2,99.0414
ARG,Argentina,CORRIENTES,2021,3,99.0414
ARG,Argentina,CORRIENTES,2021,4,99.0414
ARG,Argentina,CORRIENTES,2021,5,99.0414
ARG,Argentina,CORRIENTES,2021,6,99.0414
ARG,Argentina,CORRIENTES,2021,7,99.0414
ARG,Argentina,CORRIENTES,2021,8,99.0414
ARG,Argentina,CORRIENTES,2021,9,99.0414
ARG,Argentina,CORRIENTES,2021,10,99.0414
ARG,Argentina,CORRIENTES,2021,11,99.0414
ARG,Argentina,CORRIENTES,2021,12,99.0414
ARG,Argentina,CORRIENTES,2020,1,99.0414
ARG,Argentina,CORRIENTES,2020,2,99.0414
ARG,Argentina,CORRIENTES,2020,3,99.0414
ARG,Argentina,CORRIENTES,2020,4,99.0414
ARG,Argentina,CORRIENTES,2020,5,99.0414
ARG,Argentina,CORRIENTES,2020,6,99.0414
ARG,Argentina,CORRIENTES,2020,7,99.0414
ARG,Argentina,CORRIENTES,2020,8,99.0414
ARG,Argentina,CORRIENTES,2020,9,99.0414
ARG,Argentina,CORRIENTES,2020,10,99.0414
ARG,Argentina,CORRIENTES,2020,11,99.0414
ARG,Argentina,CORRIENTES,2020,12,99.0414
ARG,Argentina,CORRIENTES,2019,1,99.0414
ARG,Argentina,CORRIENTES,2019,2,99.0414
ARG,Argentina,CORRIENTES,2019,3,99.0414
ARG,Argentina,CORRIENTES,2019,4,99.0414
ARG,Argentina,CORRIENTES,2019,5,99.0414
ARG,Argentina,CORRIENTES,2019,6,99.0414
ARG,Argentina,CORRIENTES,2019,7,99.0414
ARG,Argentina,CORRIENTES,2019,8,99.0414
ARG,Argentina,CORRIENTES,2019,9,99.0414
ARG,Argentina,CORRIENTES,2019,10,99.0414
ARG,Argentina,CORRIENTES,2019,11,99.0414
ARG,Argentina,CORRIENTES,2019,12,99.0414
ARG,Argentina,CORRIENTES,2018,1,99.0414
ARG,Argentina,CORRIENTES,2018,2,99.0414
ARG,Argentina,CORRIENTES,2018,3,99.0414
ARG,Argentina,CORRIENTES,2018,4,99.0414
ARG,Argentina,CORRIENTES,2018,5,99.0414
ARG,Argentina,CORRIENTES,2018,6,99.0414
ARG,Argentina,CORRIENTES,2018,7,99.0414
ARG,Argentina,CORRIENTES,2018,8,99.0414
ARG,Argentina,CORRIENTES,2018,9,99.0414
ARG,Argentina,CORRIENTES,2018,10,99.0414
ARG,Argentina,CORRIENTES,2018,11,99.0414
ARG,Argentina,CORRIENTES,2018,12,99.0414
ARG,Argentina,CORRIENTES,2017,1,99.0414
ARG,Argentina,CORRIENTES,2017,2,99.0414
ARG,Argentina,CORRIENTES,2017,3,99.0414
ARG,Argentina,CORRIENTES,2017,4,99.0414
ARG,Argentina,CORRIENTES,2017,5,99.0414
ARG,Argentina,CORRIENTES,2017,6,99.0414
ARG,Argentina,CORRIENTES,2017,7,99.0414
ARG,Argentina,CORRIENTES,2017,8,99.0414
ARG,Argentina,CORRIENTES,2017,9,99.0414
ARG,Argentina,CORRIENTES,2017,10,99.0414
ARG,Argentina,CORRIENTES,2017,11,99.0414
ARG,Argentina,CORRIENTES,2017,12,99.0414
ARG,Argentina,CORRIENTES,2016,1,99.0414
ARG,Argentina,CORRIENTES,2016,2,99.0414
ARG,Argentina,CORRIENTES,2016,3,99.0414
ARG,Argentina,CORRIENTES,2016,4,99.0414
ARG,Argentina,CORRIENTES,2016,5,99.0414
ARG,Argentina,CORRIENTES,2016,6,99.0414
ARG,Argentina,CORRIENTES,2016,7,99.0414
ARG,Argentina,CORRIENTES,2016,8,99.0414
ARG,Argentina,CORRIENTES,2016,9,99.0414
ARG,Argentina,CORRIENTES,2016,10,99.0414
ARG,Argentina,CORRIENTES,2016,11,99.0414
ARG,Argentina,CORRIENTES,2016,12,99.0414
ARG,Argentina,CORRIENTES,2015,1,98.9823
ARG,Argentina,CORRIENTES,2015,2,98.9823
ARG,Argentina,CORRIENTES,2015,3,98.9823
ARG,Argentina,CORRIENTES,2015,4,98.9823
ARG,Argentina,CORRIENTES,2015,5,98.9823
ARG,Argentina,CORRIENTES,2015,6,98.9823
ARG,Argentina,CORRIENTES,2015,7,98.9823
ARG,Argentina,CORRIENTES,2015,8,98.9823
ARG,Argentina,CORRIENTES,2015,9,98.9823
